compound,n_contexts,n_profiles,n_pairs,share,se_empirical,se_predicted,fold
BRD-K35090513,6,31,104,0.06761463213620461,0.0056955290987223345,0.0815243323733237,1
BRD-K35095050,2,12,30,0.1762924185856688,0.014087023969352184,0.15179004622254605,0
BRD-K35100517,8,57,204,0.03122711344933329,0.003986712787617259,0.05820882555410844,1
BRD-K35133769,9,46,131,0.06365996427176833,0.0105607578730665,0.07263873506478,0
BRD-K35158088,6,21,30,0.10288904002700809,0.0171181345433388,0.15179004622254605,1
BRD-K35188965,8,30,48,0.07827647711552374,0.011632815941731624,0.12000056805137077,0
BRD-K35191571,9,46,131,0.04789210237386273,0.0062762135397872905,0.07263873506478,1
BRD-K35193330,2,12,30,0.17179361779471242,0.014452338882480069,0.15179004622254605,0
BRD-K35210537,2,12,30,0.17877939192534292,0.01746899268120287,0.15179004622254605,1
BRD-K35224528,3,12,20,0.17810531658949239,0.02059387211023937,0.1859040806393555,0
BRD-K35247118,2,11,25,0.16095725132706498,0.012608268127525498,0.1662776646416806,1
BRD-K35254025,9,49,141,0.033339239358473216,0.006179231174348919,0.07001552735422285,0
BRD-K35371149,6,21,30,0.07534305734707136,0.01921660442380493,0.15179004622254605,1
BRD-K35389996,8,57,204,0.035207180853841946,0.0039355823077408736,0.05820882555410844,0
BRD-K35413818,8,43,124,0.05148215453062951,0.015177577027014243,0.07466087544568958,1
BRD-K35418438,6,20,28,0.06993517380472718,0.01972956468885669,0.15711762472374455,0
BRD-K35429092,9,51,153,0.04678014177608081,0.007265237153569068,0.06721376220575295,1
BRD-K35443780,2,11,25,0.13412358142747455,0.008145994033250671,0.1662776646416806,0
BRD-K35462725,2,12,30,0.1275346698819269,0.0083025372379597,0.15179004622254605,1
BRD-K35510956,6,20,28,0.06447007807595326,0.007919041504374036,0.15711762472374455,0
BRD-K35514965,9,46,131,0.04090399812951606,0.013869340316502757,0.07263873506478,1
BRD-K35522276,5,22,60,0.06748616481956109,0.010013644704620041,0.1073317710005818,0
BRD-K35535652,4,14,21,0.14980062866291732,0.017825194018207653,0.18142380585737705,1
BRD-K35558120,6,20,28,0.0677927599338011,0.010852567701513646,0.15711762472374455,0
BRD-K35568648,13,64,175,0.03661619928251419,0.005855567283215979,0.06284704988949782,1
BRD-K35571012,4,14,21,0.11415311058678253,0.00981822596581271,0.18142380585737705,0
BRD-K35577141,2,12,30,0.10910394829544702,0.0164724497922013,0.15179004622254605,1
BRD-K35616093,2,10,20,0.12853701019013758,0.014726660121228254,0.1859040806393555,0
BRD-K35638681,13,59,135,0.07614193158813684,0.00802281250000807,0.07155451400038787,1
BRD-K35691352,4,14,21,0.10068015031430215,0.010099896164761821,0.18142380585737705,0
BRD-K35701136,2,11,25,0.19268205874379768,0.009611270598705155,0.1662776646416806,1
BRD-K35702939,3,12,20,0.1291756420352937,0.016422599673684347,0.1859040806393555,0
BRD-K35716340,48,137,253,0.062481821892529175,0.017812425359762584,0.05226893604962703,1
BRD-K35737468,8,44,131,0.040955871289989475,0.008441961951378467,0.07263873506478,0
BRD-K35745977,2,28,213,0.1403249839122096,0.003038609223035251,0.056965789254484055,1
BRD-K35790918,8,57,204,0.021939850098445082,0.004260487000105341,0.05820882555410844,0
BRD-K35801592,3,12,20,0.15016263385075176,0.013109473913564698,0.1859040806393555,1
BRD-K35832492,8,333,8971,0.01847764575762799,0.0007993252054526675,0.00877775575502602,0
BRD-K35858371,9,45,129,0.042758581757649204,0.006201663457032622,0.0731996602677379,1
BRD-K35860134,11,186,1275,0.042407858636315236,0.0036381825536884655,0.023283530221643374,0
BRD-K35920785,8,57,204,0.032926265280482425,0.004501657591540223,0.05820882555410844,1
BRD-K35961280,13,60,142,0.0504198212947628,0.012737976633162415,0.06976855823420344,0
BRD-K36008374,3,17,60,0.11785229892039899,0.006143053335811538,0.1073317710005818,1
BRD-K36022244,9,51,160,0.04865303044399843,0.005215289970048383,0.06572701803516952,0
BRD-K36031023,13,66,176,0.03335563887827568,0.005158249439470904,0.06266825279920447,1
BRD-K36038115,9,43,123,0.044891974893688354,0.007751543486044534,0.07496376056540899,0
BRD-K36065557,3,12,20,0.1140152130599755,0.011886837762482262,0.1859040806393555,1
BRD-K36070105,4,14,21,0.14488627232771706,0.00746137236560763,0.18142380585737705,0
BRD-K36087356,13,124,789,0.030895289338696428,0.0023249883428896933,0.029598208077146297,1
BRD-K36091499,2,12,30,0.21137017213378426,0.00977558162179014,0.15179004622254605,0
BRD-K36111658,3,36,180,0.11038803156163969,0.014146834306805016,0.06196802687978517,1
BRD-K36111767,8,45,133,0.033974217935699894,0.005480788476303219,0.07209051035999475,0
BRD-K36130407,6,19,26,0.0731627771455438,0.0066525010163520195,0.1630486647466474,1
BRD-K36134449,3,22,40,0.06550365065692851,0.004439760228994181,0.13145403607033904,0
BRD-K36165258,6,19,26,0.07553820693850755,0.011544413758326167,0.1630486647466474,1
BRD-K36192494,2,11,25,0.21567537184501445,0.009134698462560679,0.1662776646416806,0
BRD-K36200934,3,12,20,0.12026003591743809,0.010044760772032443,0.1859040806393555,1
BRD-K36206486,6,20,28,0.1120141286428457,0.02339157480377912,0.15711762472374455,0
BRD-K36226647,6,28,80,0.06288586056182416,0.00514112382686191,0.09295204031967776,1
BRD-K36232729,7,24,33,0.06144477399179441,0.016518852412816372,0.1447261304930569,0
BRD-K36269259,3,16,37,0.13246179889832443,0.013483479698733593,0.13667939839296053,1
BRD-K36284700,6,20,28,0.11570955683288958,0.026460366274253598,0.15711762472374455,0
BRD-K36287933,8,57,204,0.025539252659492258,0.004427173346955677,0.05820882555410844,1
BRD-K36313546,8,34,64,0.04367703123411546,0.007304735287950886,0.10392354040105038,0
BRD-K36317223,9,50,143,0.053775777923213024,0.015683405980874955,0.06952418424962198,1
BRD-K36333904,8,26,34,0.12160198770937686,0.020770577395992366,0.14258192113424395,0
BRD-K36354764,9,45,127,0.08889624114595819,0.009622771629295156,0.07377378404515243,1
BRD-K36462169,8,26,34,0.11019969488650483,0.01901842888714152,0.14258192113424395,0
BRD-K36471847,4,14,21,0.14921298754564827,0.02035587627195891,0.18142380585737705,1
BRD-K36489877,3,21,84,0.08775423242791272,0.007652983682532899,0.09071190292868853,0
BRD-K36490574,9,52,162,0.04125796454322045,0.005959087342766464,0.06532003568221943,1
BRD-K36591038,13,113,652,0.02948854714577073,0.004204829334767091,0.032559679607547354,0
BRD-K36596997,6,20,28,0.06680116061996161,0.005091055912752013,0.15711762472374455,1
BRD-K36633782,2,11,25,0.1492013565223515,0.008656931504564197,0.1662776646416806,0
BRD-K36651625,3,17,42,0.11902899119698525,0.012210802504939963,0.12828600339042298,1
BRD-K36654803,6,19,26,0.12241936759443474,0.011499795786636879,0.1630486647466474,0
BRD-K36656125,4,14,21,0.08949545147845572,0.01289607665563182,0.18142380585737705,1
BRD-K36665199,8,44,124,0.038138381599268925,0.005587529224757586,0.07466087544568958,0
BRD-K36721554,4,14,21,0.10267898614128368,0.008514532549538916,0.18142380585737705,1
BRD-K36741877,4,14,21,0.0902377720204206,0.007302745929374633,0.18142380585737705,0
BRD-K36754064,9,51,158,0.04716061861712017,0.00748446048075605,0.06614170365070911,1
BRD-K36767861,13,67,178,0.036356414785661206,0.005521949351468172,0.062315189410583144,0
BRD-K36772364,9,49,141,0.06730980211984605,0.008982977045284887,0.07001552735422285,1
BRD-K36796217,8,33,57,0.06419113757890557,0.01412243568305433,0.11012007353755805,0
BRD-K36817836,9,46,131,0.03609288052844846,0.004626879860560554,0.07263873506478,1
BRD-K36835942,4,14,21,0.09731601867709551,0.01635225506050468,0.18142380585737705,0
BRD-K36864553,8,38,79,0.07508484194149816,0.014617246469382934,0.0935384943412949,1
BRD-K36895979,9,64,318,0.03881945128007609,0.003147197815251287,0.04662194208925489,0
BRD-K36928794,8,34,64,0.0525465821300172,0.007992053228651708,0.10392354040105038,1
BRD-K36984542,7,31,59,0.05023639976790428,0.010086442367204726,0.10823754040067521,0
BRD-K37014875,4,14,21,0.14508643336196014,0.009741298460562256,0.18142380585737705,1
BRD-K37021324,9,49,141,0.048219294658410274,0.007148354653535049,0.07001552735422285,0
BRD-K37043259,9,51,152,0.09614999756558093,0.01027163327213846,0.06743449765119443,1
BRD-K37060179,8,23,22,0.06503280155667913,0.015106561832190325,0.17725258607772132,0
BRD-K37061750,8,54,198,0.06755008964428806,0.005752859877137482,0.059084195359240435,1
BRD-K37073485,2,10,20,0.22041291041424868,0.012613031702722346,0.1859040806393555,0
BRD-K37088230,8,33,57,0.02967753971170699,0.007455610414109519,0.11012007353755805,1
BRD-K37124285,9,45,127,0.02830916317633385,0.005240356931653197,0.07377378404515243,0
BRD-K37127624,9,91,580,0.02685944908476491,0.0025857198306925315,0.034521521122819046,1
BRD-K37141476,9,46,131,0.03791656986915207,0.005654848395485063,0.07263873506478,0
BRD-K37149438,2,11,25,0.19394721675276344,0.01594362493448022,0.1662776646416806,1
BRD-K37150847,9,98,628,0.03427530345852471,0.007235488012515373,0.03317600583260774,0
BRD-K37160541,14,64,151,0.02313281307868361,0.012054291139327851,0.06765742221841048,1
BRD-K37184875,7,32,64,0.05415525852066388,0.00997694530521746,0.10392354040105038,0
BRD-K37185609,2,16,57,0.0894180684970804,0.009279515816810874,0.11012007353755805,1
BRD-K37197256,3,12,20,0.0772976389627444,0.00959233538943399,0.1859040806393555,0
BRD-K37225211,3,12,20,0.14045937557343502,0.009294840784322288,0.1859040806393555,1
BRD-K37226311,2,11,25,0.18996473089253094,0.014562464047412925,0.1662776646416806,0
BRD-K37268490,2,28,213,0.18475793347781508,0.0044788540962621744,0.056965789254484055,1
BRD-K37299375,4,31,241,0.09655397402143623,0.005349176297199741,0.053554429750696846,0
BRD-K37303684,8,30,47,0.03567903212205773,0.00955705000689814,0.12127045069624252,1
BRD-K37316675,3,12,20,0.08698561297305069,0.01330017079216432,0.1859040806393555,0
BRD-K37317589,2,16,57,0.13913667694768295,0.0052840689226140766,0.11012007353755805,1
BRD-K37322457,6,20,28,0.07194128813868485,0.01076779621119677,0.15711762472374455,0
BRD-K37323001,9,48,138,0.028386419736557908,0.004451796184131405,0.07077247397277182,1
BRD-K37340147,6,20,28,0.07505132564262083,0.012500459327638753,0.15711762472374455,0
BRD-K37340241,13,57,142,0.06948033441407338,0.011086882114290287,0.06976855823420344,1
BRD-K37357652,3,12,20,0.13296646295799971,0.008774537908655853,0.1859040806393555,0
BRD-K37365015,3,18,48,0.16160543020315074,0.010035661521801131,0.12000056805137077,1
BRD-K37372998,8,57,204,0.034240517729048604,0.0036394662896267914,0.05820882555410844,0
BRD-K37393297,9,49,141,0.06650251827950988,0.012396447365566093,0.07001552735422285,1
BRD-K37405154,4,14,21,0.12682171372139125,0.012018078231988026,0.18142380585737705,0
BRD-K37413063,8,56,196,0.043824437112461395,0.005043530471842914,0.05938488022917164,1
BRD-K37434447,4,14,21,0.11219475182960605,0.011385794087416967,0.18142380585737705,0
BRD-K37461197,3,12,20,0.17240462836905388,0.012504767405314133,0.1859040806393555,1
BRD-K37477851,4,22,74,0.07925310909657651,0.0070758233613389425,0.0966469294521601,0
BRD-K37495811,6,20,28,0.08693974579880165,0.01292212664290702,0.15711762472374455,1
BRD-K37498076,8,44,131,0.04645916882705411,0.005518553414896576,0.07263873506478,0
BRD-K37530005,3,12,20,0.10905107401091836,0.008222236032511605,0.1859040806393555,1
BRD-K37549600,9,51,153,0.04087759989109876,0.004803119363534088,0.06721376220575295,0
BRD-K37612077,3,12,20,0.1670962387382016,0.023687788120682934,0.1859040806393555,1
BRD-K37618507,13,67,178,0.034462325661364396,0.009273328350402803,0.062315189410583144,0
BRD-K37631226,6,20,28,0.12279174365680022,0.013014351958724796,0.15711762472374455,1
BRD-K37638153,5,25,82,0.06703635067522311,0.007466905915794483,0.0918114812927117,0
BRD-K37650321,7,31,60,0.036040685671346565,0.013911801303103223,0.1073317710005818,1
BRD-K37669227,8,76,602,0.03376115861328051,0.003951441562532828,0.03388485838619699,0
BRD-K37724988,9,45,108,0.06869371895565907,0.015522719839762843,0.08000037870091384,1
BRD-K37727696,13,66,170,0.020564419237858077,0.004111952998812706,0.06376457360373668,0
BRD-K37728465,2,13,36,0.13740933348458256,0.02478440259112724,0.13856472053473384,1
BRD-K37762845,13,64,162,0.02601986695038181,0.006354044517877144,0.06532003568221943,0
BRD-K37765157,2,11,25,0.1848207447173345,0.009909238182408775,0.1662776646416806,1
BRD-K37766746,4,14,21,0.12024030813777684,0.014541669308661968,0.18142380585737705,0
BRD-K37849751,6,21,30,0.06677815181364419,0.008229064128060732,0.15179004622254605,1
BRD-K37852224,13,65,172,0.03986857861113913,0.006261668174030832,0.06339276534025146,0
BRD-K37879473,3,12,20,0.1278128528939755,0.02483139150924403,0.1859040806393555,1
BRD-K37879871,8,32,54,0.03556941337526292,0.0067422993337943405,0.11313762055381604,0
BRD-K37883585,13,65,151,0.0396112992143839,0.009389104473218054,0.06765742221841048,1
BRD-K37932103,13,61,162,0.038103407668181294,0.004306894473145964,0.06532003568221943,0
BRD-K37940862,8,55,187,0.11499255273584218,0.013921425989330822,0.060797135450359925,1
BRD-K37957394,3,12,20,0.14721958836871749,0.02506074654903463,0.1859040806393555,0
BRD-K37957530,3,12,20,0.12292913415010831,0.015398859926412352,0.1859040806393555,1
BRD-K37984227,9,49,141,0.04591020480569113,0.007552352687244135,0.07001552735422285,0
BRD-K38012662,13,123,787,0.01817939435497448,0.0029380910254844764,0.02963579311841784,1
BRD-K38024133,8,35,66,0.02686426117120362,0.004143303590936943,0.10233682828652971,0
BRD-K38024502,7,31,59,0.02825225613086791,0.008425830680412237,0.10823754040067521,1
BRD-K38044934,2,164,6075,0.03795130741009024,0.0007896487677607496,0.010666717160121846,0
BRD-K38061943,8,45,133,0.048982653608331636,0.006961142269030322,0.07209051035999475,1
BRD-K38103660,6,20,28,0.09836158289227079,0.014725563162816922,0.15711762472374455,0
BRD-K38126560,6,21,30,0.12659757235167546,0.027569553271757478,0.15179004622254605,1
BRD-K38144109,8,45,147,0.037214278357111726,0.006706615529036297,0.06857175317221187,0
BRD-K38181288,2,11,25,0.2188973724266544,0.012658417221783028,0.1662776646416806,1
BRD-K38186418,4,14,21,0.13854477771917142,0.01057479957771931,0.18142380585737705,0
BRD-K38205437,13,64,158,0.028643148886049474,0.007727457021946118,0.06614170365070911,1
BRD-K38294617,8,35,66,0.05214904773243515,0.011403096522129074,0.10233682828652971,0
BRD-K38313084,6,20,28,0.11997192147483729,0.022547559107747035,0.15711762472374455,1
BRD-K38369496,4,22,74,0.0638859618983383,0.006646056620766875,0.0966469294521601,0
BRD-K38385428,3,12,20,0.13132703699852116,0.009583429562894126,0.1859040806393555,1
BRD-K38455110,13,62,152,0.015960473788260807,0.007107753248153787,0.06743449765119443,0
BRD-K38459107,6,19,26,0.1365585433053273,0.013333113839322465,0.1630486647466474,1
BRD-K38465286,2,12,30,0.13345360088610328,0.012970039457881905,0.15179004622254605,0
BRD-K38519699,13,66,175,0.030020387726617196,0.004728101621015925,0.06284704988949782,1
BRD-K38594532,9,54,183,0.03852104881899168,0.005369483764466968,0.061457993293890685,0
BRD-K38596918,3,36,180,0.07258512960984669,0.007527567463950266,0.06196802687978517,1
BRD-K38599483,9,52,162,0.04227065516006573,0.007200732061434231,0.06532003568221943,0
BRD-K38622866,8,32,57,0.07370485213344663,0.011359129777055832,0.11012007353755805,1
BRD-K38625260,9,46,131,0.09346838142467441,0.009230982072756033,0.07263873506478,0
BRD-K38632726,2,28,213,0.11869558728731588,0.003459307162557497,0.056965789254484055,1
BRD-K38634661,9,44,117,0.06614915921835361,0.006374074206053451,0.07686187767051089,0
BRD-K38643780,6,21,30,0.05692911183625119,0.014934412910295599,0.15179004622254605,1
BRD-K38672372,6,21,30,0.07449987283110614,0.009813318046711357,0.15179004622254605,0
BRD-K38690464,13,67,178,0.020529596990951225,0.006631606063879022,0.062315189410583144,1
BRD-K38698447,9,52,162,0.030359654198042495,0.008302151125005668,0.06532003568221943,0
BRD-K38700430,8,38,82,0.04171442399679829,0.004895507374862511,0.0918114812927117,1
BRD-K38720323,3,18,48,0.07640482934700807,0.005962101994924222,0.12000056805137077,0
BRD-K38797319,6,21,30,0.07841804140474937,0.011133408876919089,0.15179004622254605,1
BRD-K38803221,2,12,30,0.12493553793249901,0.012118802288540956,0.15179004622254605,0
BRD-K38805748,2,11,25,0.17008883538625832,0.010328564123483241,0.1662776646416806,1
BRD-K38841486,2,12,30,0.1271306781650768,0.022529745626370567,0.15179004622254605,0
BRD-K38851002,2,16,57,0.11540291886892637,0.006552728628482457,0.11012007353755805,1
BRD-K38885465,5,18,52,0.1646713242740695,0.0079349549255665,0.11529281650576634,0
BRD-K38934024,6,18,24,0.14943438216448796,0.0156623263268887,0.16970643083072406,1
BRD-K39001644,2,15,49,0.11171477435711591,0.007191118279388534,0.11876976045834328,0
BRD-K39010473,9,49,141,0.03646294295744077,0.004697601238638112,0.07001552735422285,1
BRD-K39092862,7,34,77,0.12803201104815132,0.03866067356492384,0.09474549257464139,0
BRD-K39096267,3,18,45,0.1410697086392398,0.009602591935199667,0.12393605375957034,1
BRD-K39144410,2,12,30,0.1395770891798303,0.010889080011511863,0.15179004622254605,0
BRD-K39151515,7,27,44,0.07335020848213315,0.042609726183027025,0.12533650559840895,1
BRD-K39172790,3,17,42,0.12281030706739239,0.014579620226176246,0.12828600339042298,0
BRD-K39187410,13,65,160,0.045305724456684536,0.005977480873732114,0.06572701803516952,1
BRD-K39208132,8,57,204,0.028920485082299212,0.003249456411153932,0.05820882555410844,0
BRD-K39211770,2,12,30,0.19770755087758105,0.023042514993329606,0.15179004622254605,1
BRD-K39284479,8,24,27,0.052022528092912426,0.010289045348456769,0.16000075740182768,0
BRD-K39289507,9,52,162,0.03406446881887781,0.006660625955635207,0.06532003568221943,1
BRD-K39318886,8,44,124,0.047171529896980174,0.005727133542500984,0.07466087544568958,0
BRD-K39345836,8,56,193,0.0920661844824405,0.0058676656151456395,0.059844641003395496,1
BRD-K39376673,3,24,80,0.08588033859107909,0.00501530571488968,0.09295204031967776,0
BRD-K39405368,6,32,106,0.06216039579607914,0.006342583295894702,0.08075157244612337,1
BRD-K39431601,2,10,20,0.1457241234124354,0.012625265633908624,0.1859040806393555,0
BRD-K39481055,6,20,28,0.06590070015372469,0.00864648358064478,0.15711762472374455,1
BRD-K39504007,8,30,48,0.08744866826644139,0.007184322582241457,0.12000056805137077,0
BRD-K39507473,4,14,21,0.1063377977574689,0.00968279999923855,0.18142380585737705,1
