,C1,C2,C5,C6,C7,C10,cancer_type
TCGA-EO-A1Y8-01,-0.20315730571746826,-0.2777763605117798,-0.2672280967235565,0.1561831384897232,0.14352884888648987,-0.037612251937389374,UCEC
TCGA-EO-A22R-01,-0.025205492973327637,0.048808276653289795,-0.0035193264484405518,-0.019153088331222534,-0.10127875208854675,-0.07848340272903442,UCEC
TCGA-EO-A22S-01,0.381224125623703,0.21516022086143494,-0.08801737427711487,0.3230770230293274,0.07682311534881592,0.3171667158603668,UCEC
TCGA-EO-A22T-01,0.10235703736543655,0.1119818314909935,0.16914063692092896,-0.2307252585887909,-0.39911842346191406,-0.03504680097103119,UCEC
TCGA-EO-A2CG-01,-0.2962729334831238,0.018435508012771606,-0.23346783220767975,0.12119188904762268,0.4526025056838989,-0.19604802131652832,UCEC
TCGA-EO-A2CH-01,-0.08911751210689545,0.109015092253685,0.2572339177131653,-0.1521163433790207,0.3709796965122223,-0.09079024195671082,UCEC
TCGA-EY-A1GC-01,-0.033968716859817505,0.09068518877029419,0.34236714243888855,-0.23498883843421936,0.6179922819137573,0.3597741723060608,UCEC
TCGA-EY-A1GD-01,0.33900609612464905,0.05019071698188782,0.39489278197288513,-0.19837702810764313,-0.26668697595596313,0.12204836308956146,UCEC
TCGA-EY-A1GE-01,-0.13954466581344604,0.03745549917221069,-0.001872420310974121,-0.03269404545426369,-0.2536783814430237,0.09222467243671417,UCEC
TCGA-EY-A1GF-01,-0.03447107970714569,0.04798494279384613,0.0020381659269332886,0.10402408242225647,-0.16701778769493103,-0.2817177474498749,UCEC
TCGA-EY-A1GH-01,0.09558627009391785,0.0651104748249054,0.2490588277578354,-0.24069274961948395,-0.330596387386322,0.2228272259235382,UCEC
TCGA-EY-A1GI-01,-0.08386537432670593,0.08671724796295166,0.19781263172626495,0.2102038562297821,-0.31452691555023193,-0.3099595904350281,UCEC
TCGA-EY-A1GK-01,-0.0023844093084335327,0.04056376963853836,-0.057773832231760025,0.040458500385284424,-0.08545760065317154,-0.15769517421722412,UCEC
TCGA-EY-A1GM-01,-0.20182979106903076,0.11278583109378815,-0.2102852314710617,-0.150704488158226,0.4773290157318115,-0.12816673517227173,UCEC
TCGA-EY-A1GQ-01,-0.11169648170471191,-0.09614427387714386,-0.1550295054912567,0.37572741508483887,0.20496731996536255,-0.25104862451553345,UCEC
TCGA-EY-A1GR-01,-0.16078181564807892,0.07835915684700012,0.19379596412181854,0.07008214294910431,0.36682647466659546,-0.47462597489356995,UCEC
TCGA-EY-A1GS-01,0.14815030992031097,0.2650820016860962,0.1366749405860901,-0.22942467033863068,0.12466602772474289,-0.18546637892723083,UCEC
TCGA-EY-A1GT-01,-0.03462294489145279,-0.058894410729408264,-0.07688890397548676,-0.17994844913482666,-0.4286569356918335,0.061224400997161865,UCEC
TCGA-EY-A1GU-01,0.018198810517787933,0.035512641072273254,0.4975297451019287,-0.009881258010864258,-0.6517616510391235,0.15833617746829987,UCEC
TCGA-EY-A1GV-01,0.16233310103416443,0.2020137459039688,-0.34423381090164185,-0.24168311059474945,-0.5616570711135864,-0.05386701226234436,UCEC
TCGA-EY-A1GW-01,-0.07622800767421722,-0.23826755583286285,0.05566087365150452,-0.08376489579677582,0.09176047146320343,0.10340381413698196,UCEC
TCGA-EY-A1H0-01,0.3139139711856842,0.12491287291049957,0.4103959798812866,-0.11670160293579102,-0.007955726236104965,0.49402767419815063,UCEC
TCGA-EY-A212-01,0.009622976183891296,0.07460825145244598,0.20596615970134735,-0.27365875244140625,0.24691127240657806,0.058167725801467896,UCEC
TCGA-EY-A214-01,-0.20084434747695923,0.038695842027664185,0.1432737410068512,-0.2293792963027954,-0.675865113735199,0.2417193353176117,UCEC
TCGA-EY-A215-01,0.16711178421974182,0.015707701444625854,0.06714974343776703,-0.3014128804206848,0.08382648229598999,0.2680433988571167,UCEC
TCGA-EY-A2OM-01,-0.15027868747711182,-0.10717296600341797,-0.20239660143852234,0.3522387146949768,-0.31090614199638367,-0.39193952083587646,UCEC
TCGA-FI-A2CX-01,-0.19424907863140106,-0.0023748278617858887,-0.054316192865371704,-0.22204333543777466,-0.021398290991783142,-0.7089554071426392,UCEC
TCGA-FI-A2CY-01,-0.05801790952682495,-0.14513444900512695,0.18381686508655548,-0.2660256326198578,0.06285983324050903,-0.03594106435775757,UCEC
TCGA-FI-A2D0-01,0.24394798278808594,0.17617648839950562,-0.23779098689556122,0.08519656956195831,-0.3018316924571991,0.01571066677570343,UCEC
TCGA-FI-A2D2-01,-0.12499848008155823,-0.12958133220672607,0.09651350975036621,-0.25205716490745544,-0.07163012027740479,-0.07890425622463226,UCEC
TCGA-FI-A2D4-01,0.2464926689863205,0.0629776120185852,0.2636818289756775,0.31577634811401367,0.07761263847351074,-0.08974114060401917,UCEC
TCGA-FI-A2D5-01,0.16775476932525635,0.06951773166656494,-0.16258659958839417,0.32224583625793457,0.290843665599823,-0.7287089228630066,UCEC
TCGA-FI-A2D6-01,0.01987457275390625,-0.2534499168395996,-0.7265250086784363,0.3978073000907898,0.872856855392456,-0.28184667229652405,UCEC
TCGA-FI-A2EU-01,-0.22305510938167572,-0.027317926287651062,0.10759592056274414,-0.06056693196296692,0.1526927500963211,-0.14426729083061218,UCEC
TCGA-FI-A2EW-01,-0.1718147248029709,-0.023189038038253784,-0.2745457887649536,0.013615861535072327,0.10683435201644897,0.15561443567276,UCEC
TCGA-FI-A2EX-01,0.11325954645872116,0.2888810336589813,0.2483368068933487,-0.3456815183162689,-0.059617362916469574,0.13652291893959045,UCEC
TCGA-FI-A2F4-01,0.09365073591470718,0.256691038608551,0.30565744638442993,-0.10268257558345795,-0.16115069389343262,-0.09926941990852356,UCEC
TCGA-FI-A2F8-01,-0.16545620560646057,0.023170113563537598,-0.05766245722770691,-0.053522154688835144,0.22115670144557953,0.07960757613182068,UCEC
TCGA-FI-A2F9-01,-0.2852836549282074,0.0076291002333164215,-0.795592188835144,0.5361893773078918,0.802433967590332,-0.7417405247688293,UCEC
TCGA-AF-2691-01,-0.08991575241088867,-0.1642269641160965,0.1042807400226593,0.1456090211868286,-0.08802399039268494,-0.013428404927253723,READ
TCGA-AF-2692-01,0.2393651306629181,0.07647918164730072,-0.01212051510810852,-0.14010564982891083,-0.056476786732673645,0.1989108920097351,READ
TCGA-AF-3400-01,-0.5000477433204651,-0.23573322594165802,-0.6016751527786255,0.601373553276062,-0.4670029282569885,-0.5967168211936951,READ
TCGA-AG-3574-01,0.1547248214483261,0.047524891793727875,0.07940146327018738,-0.34529510140419006,0.13729558885097504,0.011387258768081665,READ
TCGA-AG-3575-01,-0.02750592678785324,-0.7442613244056702,-1.088295340538025,0.4026080071926117,-0.510489284992218,0.10246562957763672,READ
TCGA-AG-3578-01,-0.19307389855384827,-0.015995517373085022,0.24116405844688416,0.019301652908325195,-0.18975447118282318,0.14635130763053894,READ
TCGA-AG-3580-01,0.1996985226869583,0.19573014974594116,0.3381800949573517,-0.13347883522510529,-0.22132602334022522,0.04343287646770477,READ
TCGA-AG-3581-01,0.17816294729709625,0.055310480296611786,0.10932011902332306,-0.065839983522892,-0.2629944384098053,-0.024369098246097565,READ
TCGA-AG-3582-01,0.37968504428863525,0.2869386076927185,-0.007508419454097748,-0.04391025751829147,-0.2898401618003845,0.1608441174030304,READ
TCGA-AG-3583-01,0.3985656499862671,0.05370423197746277,0.40020623803138733,-0.35967501997947693,-0.18151342868804932,0.04193003475666046,READ
TCGA-AG-3584-01,0.024357454851269722,-0.10121531784534454,0.0041760029271245,0.10811521112918854,0.16836994886398315,0.07575325667858124,READ
TCGA-AG-3586-01,0.45336878299713135,0.2525676488876343,0.1962258517742157,-0.33341866731643677,-0.006906431168317795,0.1888834834098816,READ
TCGA-AG-3587-01,0.01257285475730896,0.1591518372297287,0.08785418421030045,0.11514262855052948,0.2855035662651062,0.2042015939950943,READ
TCGA-AG-3593-01,-0.16530175507068634,0.09377927333116531,-0.21936213970184326,-0.06346207112073898,0.299802303314209,-0.08862754702568054,READ
TCGA-AG-3594-01,0.23891544342041016,0.08843585103750229,0.2225700318813324,-0.17293043434619904,-0.4054245352745056,0.34217867255210876,READ
TCGA-AG-3598-01,0.4778962731361389,0.24189308285713196,0.3378230929374695,-0.267138808965683,-0.06323917210102081,0.1658991277217865,READ
TCGA-AG-3599-01,0.26117128133773804,0.12173498421907425,0.5814639329910278,-0.3959948718547821,-0.1766895353794098,0.15564924478530884,READ
TCGA-AG-3600-01,0.4665701389312744,0.06246790289878845,0.15719710290431976,-0.16139663755893707,-0.04285520315170288,0.16068467497825623,READ
TCGA-AG-3601-01,0.32558074593544006,0.14605113863945007,0.20344115793704987,-0.275039941072464,0.035589590668678284,0.12722772359848022,READ
TCGA-AG-3602-01,0.3369259238243103,-0.09111201763153076,0.3075220286846161,-0.013833746314048767,-0.7210108637809753,0.06483089178800583,READ
TCGA-AG-3605-01,0.4287906587123871,0.26030489802360535,0.4033893644809723,-0.25112390518188477,0.031435877084732056,-0.043970316648483276,READ
TCGA-AG-3608-01,0.2662358283996582,0.18993547558784485,0.3678753972053528,-0.2186192274093628,0.08483939617872238,0.28493648767471313,READ
TCGA-AG-3609-01,-0.030165251344442368,-0.0391145683825016,-0.03145564720034599,0.17859850823879242,-0.12975886464118958,-0.08212638646364212,READ
TCGA-AG-3726-01,0.28078681230545044,0.11158010363578796,0.022120065987110138,-0.15962423384189606,0.373032808303833,0.4334542751312256,READ
TCGA-AG-3727-01,0.5396667122840881,0.12890711426734924,0.3703075349330902,-0.3150395452976227,0.4000728130340576,0.45825380086898804,READ
TCGA-AG-3728-01,0.007965639233589172,-0.07352590560913086,-0.01407402753829956,0.0598146915435791,0.32984620332717896,0.28503555059432983,READ
TCGA-AG-3878-01,0.3385213613510132,-0.12322338670492172,0.08382022380828857,0.11516548693180084,-0.0877281054854393,0.21778421103954315,READ
TCGA-AG-3881-01,0.08328115940093994,-0.013702601194381714,-0.09541451930999756,0.08402100205421448,0.029995545744895935,-0.049716442823410034,READ
TCGA-AG-3882-01,0.05054865777492523,0.0858968198299408,0.13690894842147827,-0.15574802458286285,0.3485068082809448,0.21032941341400146,READ
TCGA-AG-3883-01,0.12759099900722504,-0.2954995334148407,-0.37999510765075684,0.38227489590644836,0.10735799372196198,0.26373085379600525,READ
TCGA-AG-3885-01,0.44654640555381775,0.09039749205112457,0.5429864525794983,-0.3382670283317566,0.2538362443447113,0.7703150510787964,READ
TCGA-AG-3887-01,0.09837145358324051,0.0694703608751297,0.18974822759628296,-0.03705070540308952,0.12361956387758255,-0.07919545471668243,READ
TCGA-AG-3890-01,0.022807031869888306,0.06724438816308975,0.12200146913528442,-0.03363335132598877,0.13562384247779846,0.17178687453269958,READ
TCGA-AG-3892-01,0.35976001620292664,0.08048713207244873,0.37126633524894714,-0.4489367604255676,-0.279422402381897,-0.03653724119067192,READ
TCGA-AG-3893-01,-0.027291052043437958,0.015313398092985153,0.1616651713848114,0.027388572692871094,-0.3480614423751831,0.11667344719171524,READ
TCGA-AG-3894-01,0.22428065538406372,0.09970934689044952,0.23472116887569427,-0.13896305859088898,-0.035977065563201904,0.017526820302009583,READ
TCGA-AG-3896-01,-0.01564011350274086,0.007036849390715361,0.1056823655962944,-0.18031015992164612,-0.23012442886829376,0.06784635782241821,READ
TCGA-AG-3898-01,0.11878984421491623,0.002687063068151474,0.008779097348451614,-0.052666909992694855,0.0626211166381836,0.11494798958301544,READ
TCGA-AG-3901-01,-0.35361582040786743,-0.21006819605827332,-0.35066646337509155,0.22298911213874817,-0.38677990436553955,-0.3797096014022827,READ
TCGA-AG-3909-01,0.23501642048358917,-0.09222041070461273,0.3352473974227905,-0.20464520156383514,-0.17816463112831116,0.20717865228652954,READ
TCGA-AG-3999-01,0.6090767979621887,-0.008404836058616638,0.01750713586807251,-0.12833398580551147,0.038636282086372375,0.23834417760372162,READ
TCGA-AG-4001-01,-0.13850928843021393,-0.11528466641902924,-0.3294534981250763,0.11002730578184128,0.20825505256652832,-0.009973317384719849,READ
TCGA-AG-4005-01,0.3777954578399658,0.29419273138046265,0.1923028528690338,0.10446959733963013,-0.07769032567739487,0.2709415853023529,READ
TCGA-AG-4007-01,0.17149411141872406,0.03773264214396477,0.32231688499450684,-0.28337764739990234,-0.08236414939165115,0.002583511173725128,READ
TCGA-AG-4008-01,-0.061123237013816833,-0.07651173323392868,-0.03341586887836456,0.2813543677330017,-0.3327726125717163,-0.1367945373058319,READ
TCGA-AG-4015-01,0.22544118762016296,0.26550060510635376,0.34563305974006653,-0.22259508073329926,0.055108293890953064,0.20028159022331238,READ
TCGA-AG-A002-01,0.14358636736869812,0.04710566997528076,-0.5869987607002258,0.11479082703590393,0.495552122592926,-0.0034548938274383545,READ
TCGA-AG-A008-01,0.362674355506897,0.10765200853347778,0.5956695675849915,-0.6141944527626038,0.2445092350244522,0.3726348876953125,READ
TCGA-AG-A00C-01,0.729823112487793,0.3741613030433655,0.4946483373641968,-0.6375461220741272,-0.09515613317489624,0.5285084247589111,READ
TCGA-AG-A00Y-01,0.3501588702201843,0.23602715134620667,0.5142639875411987,-0.45074284076690674,0.0585908442735672,0.3665609657764435,READ
TCGA-AG-A011-01,0.1528024971485138,0.12406095117330551,0.14905092120170593,0.06986290216445923,0.12834584712982178,0.07353789359331131,READ
TCGA-AG-A015-01,0.35207855701446533,0.06046131253242493,0.5642822980880737,-0.5701733827590942,-0.2772238254547119,0.14929676055908203,READ
TCGA-AG-A016-01,0.534340500831604,0.22467857599258423,0.424618661403656,-0.5006042718887329,0.3992125689983368,0.41106611490249634,READ
TCGA-AG-A01J-01,0.6056128740310669,0.1866585612297058,0.47268977761268616,-0.28230440616607666,-0.011835962533950806,0.6467872858047485,READ
TCGA-AG-A01L-01,0.5129978656768799,0.09730198979377747,0.2761469781398773,-0.33719226717948914,0.06335538625717163,0.6173388957977295,READ
TCGA-AG-A01N-01,0.05559159815311432,0.0806267112493515,0.05949355661869049,-0.10035662353038788,0.24803286790847778,0.48558473587036133,READ
TCGA-AG-A01W-01,0.3474898934364319,0.20875146985054016,0.1520226150751114,-0.1524231731891632,0.3283052146434784,0.12462982535362244,READ
TCGA-AG-A01Y-01,0.02119768038392067,0.07805624604225159,-0.40567147731781006,0.2526281774044037,0.6341665983200073,0.09782156348228455,READ
TCGA-AG-A020-01,0.3223625421524048,0.3008706867694855,0.4387090504169464,-0.5162478089332581,0.004117593169212341,0.2508034110069275,READ
TCGA-AG-A025-01,0.36153438687324524,0.192903071641922,-0.11619243770837784,-0.07079832255840302,0.2791421115398407,-0.12568971514701843,READ
TCGA-AG-A026-01,-0.060800936073064804,0.22465910017490387,-0.02011263370513916,-0.0026030242443084717,0.36009037494659424,0.15096397697925568,READ
TCGA-AG-A02G-01,0.04092779755592346,-0.07417169213294983,0.1527104675769806,-0.26138120889663696,0.23323363065719604,0.32251811027526855,READ
TCGA-AG-A02N-01,0.2981637120246887,0.3031696677207947,0.667244553565979,-0.45156413316726685,0.09553520381450653,0.3736109137535095,READ
TCGA-AG-A02X-01,0.20609775185585022,0.27440428733825684,0.5004491806030273,-0.2992095947265625,-0.1095600426197052,0.3730536997318268,READ
TCGA-AG-A032-01,0.103873111307621,0.07084859162569046,0.17291173338890076,-0.08755409717559814,-0.1552921086549759,0.2717125117778778,READ
TCGA-AG-A036-01,0.018735848367214203,0.25917014479637146,-0.3701201379299164,0.22917331755161285,0.04762062430381775,0.09068980813026428,READ
TCGA-04-1348-01,0.08308866620063782,0.07393261790275574,0.309547483921051,-0.10577849298715591,-0.05097198858857155,0.2070346474647522,OV
TCGA-04-1357-01,0.06155932694673538,0.05387502163648605,0.19476526975631714,-0.12455920875072479,-0.3663347065448761,0.2747596204280853,OV
TCGA-04-1362-01,0.025267427787184715,0.16209009289741516,0.4010802209377289,-0.6360287666320801,-0.04723331704735756,0.475821852684021,OV
TCGA-04-1364-01,0.0779365599155426,0.1614329218864441,-0.13827121257781982,-0.2280944287776947,0.8905541300773621,0.03498183190822601,OV
TCGA-04-1365-01,-0.17841236293315887,0.1544407308101654,0.047599226236343384,-0.01630984991788864,0.12618643045425415,-0.01755734533071518,OV
TCGA-04-1514-01,-0.48030906915664673,0.09907785058021545,-0.48666492104530334,0.14188459515571594,0.7917265892028809,-0.2799142599105835,OV
TCGA-04-1519-01,-0.15995559096336365,-0.2560299038887024,0.11179135739803314,-0.14386019110679626,0.3253028988838196,0.33823561668395996,OV
TCGA-09-0364-01,-0.41597092151641846,0.14306841790676117,-0.271198034286499,0.36298543214797974,1.141399621963501,-0.25635653734207153,OV
TCGA-09-0366-01,0.17495711147785187,0.10577689856290817,0.4549970328807831,-0.5218014717102051,-0.5100443363189697,0.7782173156738281,OV
TCGA-09-0367-01,0.5046893358230591,0.017327100038528442,0.8893357515335083,-0.5626926422119141,-0.40768861770629883,0.46969687938690186,OV
TCGA-09-0369-01,-0.002789519727230072,-0.012953143566846848,-0.6300191879272461,0.2716265916824341,1.011038899421692,-0.3548017144203186,OV
TCGA-09-1659-01,0.20821550488471985,-0.09705401957035065,0.21958127617835999,0.02602449059486389,-0.07393206655979156,0.0956411138176918,OV
TCGA-09-1662-01,0.23808391392230988,0.058134064078330994,0.15774300694465637,-0.02334848791360855,0.2467900663614273,-0.1147385761141777,OV
TCGA-09-1666-01,-0.02981668710708618,0.08065848052501678,0.32403773069381714,0.04178513586521149,-0.35843196511268616,-0.29733285307884216,OV
TCGA-09-1667-01,0.04018145799636841,-0.17400935292243958,0.030099615454673767,-0.013796702027320862,-0.19059643149375916,-0.041086405515670776,OV
TCGA-09-1668-01,-0.01499270461499691,-0.13715806603431702,0.12899672985076904,-0.043193086981773376,-0.36598217487335205,-0.30476999282836914,OV
TCGA-09-1669-01,0.10989594459533691,-0.033660709857940674,-0.16381588578224182,-0.0914546400308609,0.23865586519241333,0.011869281530380249,OV
TCGA-09-1670-01,-0.03276313096284866,0.03891706466674805,0.14153055846691132,-0.19877617061138153,0.04254549741744995,0.23746509850025177,OV
TCGA-09-1673-01,-0.14951413869857788,-0.31321418285369873,-0.6956867575645447,0.2728227376937866,0.36646369099617004,-0.23511631786823273,OV
TCGA-09-1674-01,-0.8393226861953735,0.466260701417923,-0.43829530477523804,0.39527589082717896,0.7279390096664429,-0.5686471462249756,OV
TCGA-09-2044-01,0.15845555067062378,0.09708523750305176,0.09529916942119598,0.06087929755449295,0.22483421862125397,-0.03145529329776764,OV
TCGA-09-2045-01,-0.12666867673397064,-0.040428608655929565,0.4139740467071533,-0.1849207580089569,-0.07428750395774841,0.3648061156272888,OV
TCGA-09-2048-01,-0.19401247799396515,0.21471042931079865,-0.37432464957237244,0.030472949147224426,0.5648195743560791,-0.3344382345676422,OV
TCGA-09-2051-01,0.1764823943376541,0.11972346901893616,0.21119651198387146,-0.3267483115196228,-0.34007030725479126,0.34965744614601135,OV
TCGA-09-2054-01,-0.495323121547699,-0.48339447379112244,-0.8765367865562439,0.42196542024612427,0.8358289003372192,-0.5014634132385254,OV
TCGA-10-0928-01,0.10578171163797379,0.324339359998703,0.22964084148406982,-0.27790766954421997,0.1946476697921753,0.22591085731983185,OV
TCGA-10-0936-01,0.20591604709625244,0.13684487342834473,0.28895920515060425,-0.392789363861084,0.27514323592185974,0.8102609515190125,OV
TCGA-13-0730-01,-0.4090416133403778,-0.018549740314483643,-0.3857846260070801,0.42017000913619995,0.229827880859375,-0.5398703217506409,OV
TCGA-13-0799-01,0.12759771943092346,0.1973642110824585,-0.11203987896442413,-0.08593641221523285,0.6479222178459167,-0.030616216361522675,OV
TCGA-13-0800-01,-0.5350966453552246,0.02510380558669567,-0.0016922056674957275,-0.03302101418375969,0.4987792670726776,-0.07285686582326889,OV
TCGA-13-0801-01,0.5439406633377075,0.3530983328819275,0.7966634035110474,-0.5109001994132996,-0.3095799684524536,0.4633316993713379,OV
TCGA-13-0890-01,0.054711803793907166,-0.05130097270011902,0.11480244994163513,-0.0583333820104599,0.013589829206466675,0.11633170396089554,OV
TCGA-13-0893-01,0.025791272521018982,-0.05782024562358856,-0.02264225482940674,0.14155420660972595,0.014320995658636093,-0.09993810951709747,OV
TCGA-13-0897-01,0.4363393187522888,0.19995366036891937,0.2897985875606537,-0.24854876101016998,-0.25870656967163086,0.13603250682353973,OV
TCGA-13-0899-01,0.04534353315830231,-0.01093228068202734,0.006225377321243286,0.14343740046024323,0.1261070817708969,0.4722762703895569,OV
TCGA-13-0913-01,0.1996925324201584,0.005685865879058838,-0.08029831200838089,-0.08661014586687088,0.37137383222579956,0.06802768260240555,OV
TCGA-13-0916-01,-0.023967750370502472,-0.12332800030708313,-0.2574148178100586,-0.18775483965873718,0.6276603937149048,0.13709744811058044,OV
TCGA-13-0920-01,-0.06697425246238708,-0.037070661783218384,-0.1705109179019928,0.08597760647535324,0.24797989428043365,-0.2930932641029358,OV
TCGA-13-0924-01,0.30441829562187195,0.08702406287193298,0.4420984387397766,-0.5184163451194763,-0.21370501816272736,0.11612153053283691,OV
TCGA-13-1403-01,0.3673442006111145,0.07564771175384521,0.18973755836486816,-0.3411887288093567,-0.3408891558647156,0.4499402344226837,OV
TCGA-13-1405-01,0.025360938161611557,-0.1600072681903839,-0.26627323031425476,0.08481051027774811,-0.25819623470306396,-0.12764745950698853,OV
TCGA-13-1410-01,0.249063640832901,0.049017973244190216,0.015776872634887695,0.20225843787193298,-0.21934932470321655,0.10297694057226181,OV
TCGA-13-1411-01,0.16086988151073456,0.023215383291244507,-0.10877425968647003,0.2694348096847534,-0.27446722984313965,-0.12203957140445709,OV
TCGA-13-1481-01,-0.0373544842004776,-0.06646306812763214,-0.3292463421821594,0.3295903205871582,-0.03712765872478485,-0.12571561336517334,OV
TCGA-13-1489-02,0.6031987071037292,0.24766981601715088,0.30361512303352356,-0.18413278460502625,-0.04560196399688721,-0.03582918271422386,OV
TCGA-13-1497-01,0.28226029872894287,0.07324454188346863,-0.2872976064682007,0.21651436388492584,0.155274897813797,-0.11740399897098541,OV
TCGA-13-1498-01,0.10254783183336258,-0.14849546551704407,0.25031816959381104,-0.04405321180820465,-0.07342202961444855,0.02719196490943432,OV
TCGA-13-1505-01,-0.016866639256477356,-0.16424503922462463,-0.28369808197021484,0.5105711817741394,0.4842614531517029,-0.10759830474853516,OV
TCGA-13-1506-01,-0.010340549051761627,0.0742153450846672,0.5028900504112244,-0.24953775107860565,0.10385890305042267,0.3996919095516205,OV
TCGA-13-1507-01,0.289398193359375,-0.17147916555404663,-0.028473779559135437,0.261076420545578,-0.5009092092514038,-0.16901740431785583,OV
TCGA-13-1511-01,-0.15354029834270477,0.16500844061374664,0.004172107204794884,0.09588783979415894,-0.17402102053165436,0.11006500571966171,OV
TCGA-13-1512-01,0.26428651809692383,0.2182413637638092,-0.0873008444905281,-0.05505402386188507,-0.27357834577560425,-0.17459890246391296,OV
TCGA-13-2060-01,0.08508585393428802,0.10702747106552124,0.1616174280643463,0.07013699412345886,-0.26433587074279785,-0.29544082283973694,OV
TCGA-13-A5FT-01,-0.1347440481185913,0.225352942943573,0.1955403983592987,-0.2925681471824646,0.2654852271080017,0.32823073863983154,OV
TCGA-20-1682-01,0.10782080888748169,0.06278474628925323,-0.02377190627157688,-0.182002454996109,-0.2686392068862915,-0.08747003972530365,OV
TCGA-20-1683-01,-0.15210337936878204,-0.2521224617958069,-0.787703275680542,0.6046566367149353,0.35932376980781555,-0.42704007029533386,OV
TCGA-20-1684-01,0.10925503075122833,-0.04495617747306824,0.08748769760131836,-0.13618966937065125,0.3707507252693176,-0.16660740971565247,OV
TCGA-20-1685-01,0.07439516484737396,0.10193151235580444,-0.034512072801589966,-0.10394428670406342,0.2892685830593109,0.07554792612791061,OV
TCGA-20-1687-01,0.09200277179479599,0.10147853195667267,0.561123788356781,-0.24483972787857056,-0.4253327250480652,0.18669332563877106,OV
TCGA-23-1023-01,0.23662278056144714,-0.0058629512786865234,0.24472211301326752,0.0270883496850729,-0.05801934376358986,0.1171741932630539,OV
TCGA-23-1026-01,0.2157791256904602,0.005361933261156082,0.30222365260124207,-0.20092499256134033,-0.36824318766593933,0.21439212560653687,OV
TCGA-23-1027-01,0.5482912063598633,-0.1176142543554306,0.18337762355804443,-0.06553715467453003,0.02523300051689148,0.23385170102119446,OV
TCGA-23-1029-01,-0.06084784120321274,0.10109491646289825,0.2282550036907196,-0.24650084972381592,0.2214445024728775,0.20550265908241272,OV
TCGA-23-1109-01,0.13609904050827026,-0.14011740684509277,-0.3223780393600464,0.3102867901325226,0.3133372664451599,-0.1572233885526657,OV
TCGA-23-1111-01,-0.04513629525899887,-0.19980961084365845,0.03153098374605179,-0.1181008368730545,-0.43227362632751465,0.16805388033390045,OV
TCGA-23-1114-01,-0.17324624955654144,-0.09448786079883575,-0.38300493359565735,0.11582730710506439,0.1778881549835205,-0.24960534274578094,OV
TCGA-23-1120-01,0.15454699099063873,0.03733561560511589,-0.10080894827842712,0.02100936695933342,-0.1690148115158081,0.11259491741657257,OV
TCGA-23-1122-01,0.05977785587310791,0.07035863399505615,-0.04991607367992401,-0.09720472991466522,0.19737933576107025,0.10895608365535736,OV
TCGA-23-1123-01,0.04854149371385574,0.0692388266324997,0.1176127940416336,-0.14994899928569794,0.1760350465774536,0.11885698139667511,OV
TCGA-23-1809-01,-0.2591650187969208,-0.012143917381763458,-0.2918606400489807,0.3134539723396301,0.4278866648674011,-0.12224479764699936,OV
TCGA-23-2077-01,-0.026615120470523834,0.11101704835891724,0.0821034237742424,-0.20631013810634613,0.010886896401643753,-0.2209387719631195,OV
TCGA-23-2078-01,0.012938626110553741,-0.08664415776729584,-0.3707723319530487,0.39589688181877136,-0.010081037878990173,-0.32545989751815796,OV
TCGA-23-2081-01,-0.008100733160972595,-0.21078434586524963,0.17101417481899261,-0.32905495166778564,-0.4294589161872864,0.23549260199069977,OV
TCGA-23-2084-01,0.3822110593318939,0.059300243854522705,0.09251523017883301,0.010280504822731018,0.04209578037261963,0.36784297227859497,OV
TCGA-24-0975-01,0.3403478264808655,0.14026305079460144,0.03523680567741394,-0.04029268026351929,-0.24471060931682587,-0.2268710434436798,OV
TCGA-24-1103-01,0.24588489532470703,-0.0033675581216812134,0.27893874049186707,-0.4366803467273712,0.23572054505348206,0.46861007809638977,OV
TCGA-24-1413-01,-0.06510788947343826,0.0006981883198022842,0.1624377965927124,-0.22947540879249573,-0.1966858208179474,0.5287606716156006,OV
TCGA-24-1416-01,0.10222414135932922,-0.0613192580640316,0.6596522927284241,-0.4976673126220703,-0.07683359831571579,0.48998168110847473,OV
TCGA-24-1417-01,0.0800979733467102,0.08589673787355423,-0.08836603164672852,0.003801599144935608,-0.03699927031993866,0.01936858892440796,OV
TCGA-24-1418-01,-0.052719246596097946,-0.16357921063899994,-0.38755708932876587,0.14514178037643433,0.05312957242131233,-0.20939034223556519,OV
TCGA-24-1419-01,0.07707411050796509,-0.024521827697753906,0.174707293510437,-0.36461541056632996,0.3138274848461151,0.37692758440971375,OV
TCGA-24-1423-01,0.0532156378030777,-0.09036438167095184,0.16359402239322662,-0.04854971170425415,-0.04147934913635254,0.004694089293479919,OV
TCGA-24-1424-01,0.07331393659114838,-0.1089821383357048,-0.2610647678375244,0.0023047327995300293,0.10992121696472168,-0.21365398168563843,OV
TCGA-24-1425-01,-0.2630313038825989,-0.30195197463035583,-0.43832927942276,0.3952103555202484,-0.22817794978618622,-0.36104685068130493,OV
TCGA-24-1427-01,0.027479976415634155,-0.030825257301330566,-0.3760029375553131,0.029705673456192017,0.04956519603729248,-0.06534075736999512,OV
TCGA-24-1428-01,0.36606308817863464,0.07509122788906097,0.09355504810810089,-0.10657663643360138,0.23480413854122162,0.3306810259819031,OV
TCGA-24-1430-01,-0.2811088263988495,-0.09806083887815475,-0.11027070134878159,0.313313364982605,0.1225208044052124,-0.6136570572853088,OV
